proteinId	go_term_id	go_term_type	go_name	go_acc
1942986	2196	molecular_function	transcription factor activity	GO:0003700
1942986	4499	biological_process	transcription	GO:0006350
1942986	2176	molecular_function	DNA binding	GO:0003677
1943242	5830	biological_process	metabolic process	GO:0008152
1943242	2290	molecular_function	catalytic activity	GO:0003824
1943242	6103	molecular_function	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity	GO:0008444
1943261	5830	biological_process	metabolic process	GO:0008152
1943261	5765	molecular_function	N-acetyltransferase activity	GO:0008080
1943263	5323	biological_process	intracellular signaling cascade	GO:0007242
1943296	9985	molecular_function	hydrolase activity	GO:0016787
1943296	3128	molecular_function	sphingomyelin phosphodiesterase activity	GO:0004767
1943461	3736	molecular_function	ATP binding	GO:0005524
1943461	2176	molecular_function	DNA binding	GO:0003677
1943461	2792	molecular_function	helicase activity	GO:0004386
1943461	2175	molecular_function	nucleic acid binding	GO:0003676
1943474	5344	biological_process	small GTPase mediated signal transduction	GO:0007264
1943474	3737	molecular_function	GTP binding	GO:0005525
1943474	5250	biological_process	signal transduction	GO:0007165
1943474	5019	biological_process	nucleocytoplasmic transport	GO:0006913
1943474	4994	biological_process	intracellular protein transport	GO:0006886
1943474	3727	molecular_function	protein binding	GO:0005515
1943474	2378	molecular_function	GTPase activity	GO:0003924
1943474	3827	cellular_component	intracellular	GO:0005622
1943474	8400	biological_process	protein transport	GO:0015031
1943555	13949	cellular_component	septin complex	GO:0031105
1943555	3727	molecular_function	protein binding	GO:0005515
1943562	24341	molecular_function	chaperone binding	GO:0051087
1943562	13081	molecular_function	chaperone activator activity	GO:0030189
1943562	3930	cellular_component	cytoplasm	GO:0005737
1943562	891	molecular_function	ATPase activator activity	GO:0001671
1943666	4639	biological_process	proteolysis	GO:0006508
1943666	2700	molecular_function	subtilase activity	GO:0004289
1943666	2701	molecular_function	kexin activity	GO:0004290
1943957	12251	molecular_function	heme binding	GO:0020037
1943957	4283	biological_process	electron transport	GO:0006118
1943957	3721	molecular_function	iron ion binding	GO:0005506
1943957	2888	molecular_function	monooxygenase activity	GO:0004497
1944009	2420	molecular_function	RNA-directed RNA polymerase activity	GO:0003968
1944015	4996	biological_process	ER to Golgi vesicle-mediated transport	GO:0006888
1944015	3990	cellular_component	cis-Golgi network	GO:0005801
1944015	4927	biological_process	transport	GO:0006810
1944018	5939	molecular_function	zinc ion binding	GO:0008270
1944018	3727	molecular_function	protein binding	GO:0005515
1944018	5160	biological_process	mitosis	GO:0007067
1944028	5830	biological_process	metabolic process	GO:0008152
1944028	2290	molecular_function	catalytic activity	GO:0003824
1944095	10082	molecular_function	ATPase activity	GO:0016887
1944095	3736	molecular_function	ATP binding	GO:0005524
1944095	10269	molecular_function	nucleoside-triphosphatase activity	GO:0017111
1944095	162	molecular_function	nucleotide binding	GO:0000166
1944281	10005	molecular_function	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	GO:0016810
1944475	5846	molecular_function	methyltransferase activity	GO:0008168
1944475	9942	molecular_function	hydroxymethyl-, formyl- and related transferase activity	GO:0016742
1944475	6667	biological_process	biosynthetic process	GO:0009058
1944475	4351	biological_process	"'de novo' IMP biosynthetic process"	GO:0006189
1944475	3018	molecular_function	phosphoribosylglycinamide formyltransferase activity	GO:0004644
1944521	19030	molecular_function	sequence-specific DNA binding	GO:0043565
1944521	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
1944521	3838	cellular_component	nucleus	GO:0005634
1944521	2196	molecular_function	transcription factor activity	GO:0003700
1944521	157	biological_process	two-component signal transduction system (phosphorelay)	GO:0000160
1944521	155	molecular_function	two-component response regulator activity	GO:0000156
1944536	3727	molecular_function	protein binding	GO:0005515
1944801	2175	molecular_function	nucleic acid binding	GO:0003676
1946325	4851	biological_process	aromatic compound metabolic process	GO:0006725
1946325	4283	biological_process	electron transport	GO:0006118
1946325	2888	molecular_function	monooxygenase activity	GO:0004497
1946439	9321	cellular_component	integral to membrane	GO:0016021
1946439	5053	biological_process	response to stress	GO:0006950
1946449	21336	molecular_function	transition metal ion binding	GO:0046914
1946449	12251	molecular_function	heme binding	GO:0020037
1946449	9710	molecular_function	oxidoreductase activity	GO:0016491
1946449	4283	biological_process	electron transport	GO:0006118
1946449	109	molecular_function	succinate dehydrogenase activity	GO:0000104
1946453	23524	molecular_function	ribosylnicotinamide kinase activity	GO:0050262
1946494	2175	molecular_function	nucleic acid binding	GO:0003676
1946508	10082	molecular_function	ATPase activity	GO:0016887
1946508	3736	molecular_function	ATP binding	GO:0005524
1946508	10269	molecular_function	nucleoside-triphosphatase activity	GO:0017111
1946508	162	molecular_function	nucleotide binding	GO:0000166
1946508	18135	molecular_function	ATPase activity, coupled to transmembrane movement of substances	GO:0042626
1946508	9321	cellular_component	integral to membrane	GO:0016021
1946508	4927	biological_process	transport	GO:0006810
1946509	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1946509	3736	molecular_function	ATP binding	GO:0005524
1946509	3043	molecular_function	protein kinase activity	GO:0004672
1946509	3079	molecular_function	protein-tyrosine kinase activity	GO:0004713
1946562	3737	molecular_function	GTP binding	GO:0005525
1946573	3737	molecular_function	GTP binding	GO:0005525
1946584	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1946584	3736	molecular_function	ATP binding	GO:0005524
1946584	3043	molecular_function	protein kinase activity	GO:0004672
1946584	3079	molecular_function	protein-tyrosine kinase activity	GO:0004713
1946584	3052	molecular_function	protein kinase CK2 activity	GO:0004682
1946590	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1946590	3736	molecular_function	ATP binding	GO:0005524
1946590	3043	molecular_function	protein kinase activity	GO:0004672
1946590	3079	molecular_function	protein-tyrosine kinase activity	GO:0004713
1946590	3052	molecular_function	protein kinase CK2 activity	GO:0004682
1946858	9321	cellular_component	integral to membrane	GO:0016021
1946858	4977	biological_process	amino acid transport	GO:0006865
1946858	9320	cellular_component	membrane	GO:0016020
1946858	4927	biological_process	transport	GO:0006810
1946878	4646	biological_process	glycoprotein catabolic process	GO:0006516
1946878	2509	molecular_function	asparaginase activity	GO:0004067
1946878	6418	molecular_function	beta-aspartyl-peptidase activity	GO:0008798
1946929	9710	molecular_function	oxidoreductase activity	GO:0016491
1946929	5830	biological_process	metabolic process	GO:0008152
1946929	141	molecular_function	acylglycerone-phosphate reductase activity	GO:0000140
1947091	21330	biological_process	intracellular transport	GO:0046907
1947102	5939	molecular_function	zinc ion binding	GO:0008270
1947229	5939	molecular_function	zinc ion binding	GO:0008270
1947229	2175	molecular_function	nucleic acid binding	GO:0003676
1947240	3708	molecular_function	binding	GO:0005488
1947243	6075	molecular_function	acyltransferase activity	GO:0008415
1947243	5830	biological_process	metabolic process	GO:0008152
1947243	2772	molecular_function	glycerol-3-phosphate O-acyltransferase activity	GO:0004366
1947243	9563	molecular_function	glycerone-phosphate O-acyltransferase activity	GO:0016287
1947324	9985	molecular_function	hydrolase activity	GO:0016787
1947324	5830	biological_process	metabolic process	GO:0008152
1947331	5939	molecular_function	zinc ion binding	GO:0008270
1947331	3827	cellular_component	intracellular	GO:0005622
1947331	2175	molecular_function	nucleic acid binding	GO:0003676
1947347	5939	molecular_function	zinc ion binding	GO:0008270
1947347	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
1947347	3838	cellular_component	nucleus	GO:0005634
1947347	2196	molecular_function	transcription factor activity	GO:0003700
1947367	5939	molecular_function	zinc ion binding	GO:0008270
1947367	3727	molecular_function	protein binding	GO:0005515
1947368	4556	biological_process	translation	GO:0006412
1947368	4025	cellular_component	ribosome	GO:0005840
1947368	3827	cellular_component	intracellular	GO:0005622
1947368	2227	molecular_function	structural constituent of ribosome	GO:0003735
1947396	13066	cellular_component	integral to Golgi membrane	GO:0030173
1947396	4999	biological_process	intra-Golgi vesicle-mediated transport	GO:0006891
1947405	9988	molecular_function	phosphoric monoester hydrolase activity	GO:0016791
1947405	5830	biological_process	metabolic process	GO:0008152
1947405	16709	molecular_function	pyridoxal phosphatase activity	GO:0033883
1947456	3838	cellular_component	nucleus	GO:0005634
1947456	2802	molecular_function	histone acetyltransferase activity	GO:0004402
1947494	6075	molecular_function	acyltransferase activity	GO:0008415
1947494	5830	biological_process	metabolic process	GO:0008152
1947494	19724	cellular_component	oxoglutarate dehydrogenase complex	GO:0045252
1947494	4264	biological_process	tricarboxylic acid cycle	GO:0006099
1947494	2587	molecular_function	dihydrolipoyllysine-residue succinyltransferase activity	GO:0004149
1947494	6951	cellular_component	dihydrolipoamide S-succinyltransferase complex	GO:0009354
1947503	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1947503	3736	molecular_function	ATP binding	GO:0005524
1947503	3079	molecular_function	protein-tyrosine kinase activity	GO:0004713
1947526	4598	biological_process	protein modification process	GO:0006464
1947526	5021	biological_process	apoptosis	GO:0006915
1947526	3727	molecular_function	protein binding	GO:0005515
1947571	24535	molecular_function	NAD binding	GO:0051287
1947571	9823	molecular_function	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	GO:0016616
1947571	5830	biological_process	metabolic process	GO:0008152
1947571	22441	molecular_function	cofactor binding	GO:0048037
1947586	5939	molecular_function	zinc ion binding	GO:0008270
1947586	2175	molecular_function	nucleic acid binding	GO:0003676
1947586	3827	cellular_component	intracellular	GO:0005622
1947645	5939	molecular_function	zinc ion binding	GO:0008270
1947645	3727	molecular_function	protein binding	GO:0005515
1947787	4924	biological_process	nitrogen compound metabolic process	GO:0006807
1947787	2528	molecular_function	carbamoyl-phosphate synthase activity	GO:0004086
1947787	2530	molecular_function	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	GO:0004088
1947806	2916	molecular_function	ribonuclease P activity	GO:0004526
1947826	3827	cellular_component	intracellular	GO:0005622
1947914	4484	biological_process	nucleosome assembly	GO:0006334
1947914	3838	cellular_component	nucleus	GO:0005634
1947914	2176	molecular_function	DNA binding	GO:0003677
1947914	587	cellular_component	nucleosome	GO:0000786
1947925	4639	biological_process	proteolysis	GO:0006508
1947925	2632	molecular_function	pepsin A activity	GO:0004194
1947925	2628	molecular_function	aspartic-type endopeptidase activity	GO:0004190
1947925	2630	molecular_function	cathepsin D activity	GO:0004192
1947925	2634	molecular_function	saccharopepsin activity	GO:0004196
1947947	4873	biological_process	glutathione biosynthetic process	GO:0006750
1947947	3736	molecular_function	ATP binding	GO:0005524
1947947	2769	molecular_function	glutathione synthase activity	GO:0004363
1947947	2290	molecular_function	catalytic activity	GO:0003824
1947980	10069	molecular_function	ligase activity	GO:0016874
1947980	6968	molecular_function	biotin binding	GO:0009374
1947980	5830	biological_process	metabolic process	GO:0008152
1947980	3736	molecular_function	ATP binding	GO:0005524
1947980	2290	molecular_function	catalytic activity	GO:0003824
1947980	2437	molecular_function	acetyl-CoA carboxylase activity	GO:0003989
1947980	6940	cellular_component	biotin carboxylase complex	GO:0009343
1947980	2517	molecular_function	biotin carboxylase activity	GO:0004075
1947996	9320	cellular_component	membrane	GO:0016020
1947996	3727	molecular_function	protein binding	GO:0005515
1947996	3724	molecular_function	calcium ion binding	GO:0005509
1948000	6212	molecular_function	protein transporter activity	GO:0008565
1948000	4994	biological_process	intracellular protein transport	GO:0006886
1948000	3930	cellular_component	cytoplasm	GO:0005737
1948000	3846	cellular_component	nuclear pore	GO:0005643
1948000	3838	cellular_component	nucleus	GO:0005634
1948000	70	biological_process	protein import into nucleus, docking	GO:0000059
1948000	3708	molecular_function	binding	GO:0005488
