proteinId	go_term_id	go_term_type	go_name	go_acc
1985509	13828	molecular_function	mismatched DNA binding	GO:0030983
1985509	4457	biological_process	mismatch repair	GO:0006298
1985509	3736	molecular_function	ATP binding	GO:0005524
1985515	10006	molecular_function	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	GO:0016811
1985515	5830	biological_process	metabolic process	GO:0008152
1985519	11290	molecular_function	guanyl nucleotide binding	GO:0019001
1985519	5270	biological_process	G-protein coupled receptor protein signaling pathway	GO:0007186
1985519	3228	molecular_function	signal transducer activity	GO:0004871
1985519	5250	biological_process	signal transduction	GO:0007165
1985572	23919	molecular_function	FAD binding	GO:0050660
1985572	9710	molecular_function	oxidoreductase activity	GO:0016491
1985612	22318	molecular_function	galacturan 1,4-alpha-galacturonidase activity	GO:0047911
1985612	3023	molecular_function	polygalacturonase activity	GO:0004650
1985612	4143	biological_process	carbohydrate metabolic process	GO:0005975
1985637	22318	molecular_function	galacturan 1,4-alpha-galacturonidase activity	GO:0047911
1985637	3023	molecular_function	polygalacturonase activity	GO:0004650
1985637	4143	biological_process	carbohydrate metabolic process	GO:0005975
1985667	7867	molecular_function	acireductone dioxygenase [iron(II)-requiring] activity	GO:0010309
1985667	7866	molecular_function	acireductone dioxygenase (Ni2+-requiring) activity	GO:0010308
1985884	5939	molecular_function	zinc ion binding	GO:0008270
1985884	3727	molecular_function	protein binding	GO:0005515
1985933	3093	molecular_function	prenylated protein tyrosine phosphatase activity	GO:0004727
1985933	3091	molecular_function	protein tyrosine phosphatase activity	GO:0004725
1985961	24495	biological_process	regulation of protein metabolic process	GO:0051246
1985961	19152	biological_process	post-translational protein modification	GO:0043687
1985961	12037	molecular_function	small conjugating protein ligase activity	GO:0019787
1985961	3838	cellular_component	nucleus	GO:0005634
1985961	2403	molecular_function	NAD+ ADP-ribosyltransferase activity	GO:0003950
1986023	2175	molecular_function	nucleic acid binding	GO:0003676
1986157	9320	cellular_component	membrane	GO:0016020
1986157	4639	biological_process	proteolysis	GO:0006508
1986157	2658	molecular_function	metalloendopeptidase activity	GO:0004222
1986166	4598	biological_process	protein modification process	GO:0006464
1986173	19908	biological_process	regulation of transcription	GO:0045449
1986173	13391	molecular_function	transcription regulator activity	GO:0030528
1986173	5939	molecular_function	zinc ion binding	GO:0008270
1986173	2175	molecular_function	nucleic acid binding	GO:0003676
1986173	4499	biological_process	transcription	GO:0006350
1986173	3838	cellular_component	nucleus	GO:0005634
1986173	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
1986173	4503	biological_process	RNA elongation	GO:0006354
1986173	3727	molecular_function	protein binding	GO:0005515
1986173	2229	molecular_function	translation elongation factor activity	GO:0003746
1986173	2198	molecular_function	RNA polymerase II transcription factor activity	GO:0003702
1986173	4506	biological_process	regulation of transcription from RNA polymerase II promoter	GO:0006357
1986173	2205	molecular_function	transcription elongation regulator activity	GO:0003711
1986183	2916	molecular_function	ribonuclease P activity	GO:0004526
1986183	901	biological_process	"tRNA 5'-leader removal"	GO:0001682
1986183	4541	biological_process	RNA processing	GO:0006396
1986186	21430	molecular_function	sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating) activity	GO:0047012
1986186	247	molecular_function	C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity	GO:0000252
1986186	4821	biological_process	steroid biosynthetic process	GO:0006694
1986186	2320	molecular_function	3-beta-hydroxy-delta5-steroid dehydrogenase activity	GO:0003854
1986245	5849	molecular_function	O-methyltransferase activity	GO:0008171
1986285	2677	molecular_function	saccharolysin activity	GO:0004247
1986285	4639	biological_process	proteolysis	GO:0006508
1986285	2658	molecular_function	metalloendopeptidase activity	GO:0004222
1986290	5053	biological_process	response to stress	GO:0006950
1986417	8400	biological_process	protein transport	GO:0015031
1986417	5344	biological_process	small GTPase mediated signal transduction	GO:0007264
1986417	3737	molecular_function	GTP binding	GO:0005525
1986417	4994	biological_process	intracellular protein transport	GO:0006886
1986417	3827	cellular_component	intracellular	GO:0005622
1986690	4402	biological_process	CTP biosynthetic process	GO:0006241
1986690	4389	biological_process	UTP biosynthetic process	GO:0006228
1986690	4345	biological_process	GTP biosynthetic process	GO:0006183
1986690	3736	molecular_function	ATP binding	GO:0005524
1986690	2930	molecular_function	nucleoside diphosphate kinase activity	GO:0004550
1986713	2708	molecular_function	enoyl-CoA hydratase activity	GO:0004300
1986713	5830	biological_process	metabolic process	GO:0008152
1986713	2290	molecular_function	catalytic activity	GO:0003824
1986796	21380	molecular_function	hydrogen ion transporting ATPase activity, rotational mechanism	GO:0046961
1986796	21355	molecular_function	hydrogen ion transporting ATP synthase activity, rotational mechanism	GO:0046933
1986796	9691	cellular_component	proton-transporting two-sector ATPase complex	GO:0016469
1986796	9320	cellular_component	membrane	GO:0016020
1986796	9292	biological_process	ATP synthesis coupled proton transport	GO:0015986
1986796	9321	cellular_component	integral to membrane	GO:0016021
1986856	2634	molecular_function	saccharopepsin activity	GO:0004196
1986856	4639	biological_process	proteolysis	GO:0006508
1986856	2632	molecular_function	pepsin A activity	GO:0004194
1986856	2628	molecular_function	aspartic-type endopeptidase activity	GO:0004190
1986878	9710	molecular_function	oxidoreductase activity	GO:0016491
1986878	4283	biological_process	electron transport	GO:0006118
1986878	7744	molecular_function	FMN binding	GO:0010181
1986893	5830	biological_process	metabolic process	GO:0008152
1986893	2290	molecular_function	catalytic activity	GO:0003824
1987142	2523	molecular_function	"bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity"	GO:0004081
1987142	2290	molecular_function	catalytic activity	GO:0003824
1987583	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1987583	3736	molecular_function	ATP binding	GO:0005524
1987583	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
1987938	10375	molecular_function	histone-lysine N-methyltransferase activity	GO:0018024
1987938	2175	molecular_function	nucleic acid binding	GO:0003676
1987938	3838	cellular_component	nucleus	GO:0005634
1987963	5908	molecular_function	serine-type peptidase activity	GO:0008236
1987963	4639	biological_process	proteolysis	GO:0006508
1988034	2175	molecular_function	nucleic acid binding	GO:0003676
1988100	5909	molecular_function	metallopeptidase activity	GO:0008237
1988100	4639	biological_process	proteolysis	GO:0006508
1988100	21401	molecular_function	protein dimerization activity	GO:0046983
1988100	9985	molecular_function	hydrolase activity	GO:0016787
1988106	9710	molecular_function	oxidoreductase activity	GO:0016491
1988106	5830	biological_process	metabolic process	GO:0008152
1988122	2175	molecular_function	nucleic acid binding	GO:0003676
1988145	10269	molecular_function	nucleoside-triphosphatase activity	GO:0017111
1988145	162	molecular_function	nucleotide binding	GO:0000166
1988163	5939	molecular_function	zinc ion binding	GO:0008270
1988163	3727	molecular_function	protein binding	GO:0005515
1988223	2817	molecular_function	hydroxymethylglutaryl-CoA lyase activity	GO:0004419
1988223	13917	molecular_function	heat shock protein binding	GO:0031072
1988230	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
1988230	3838	cellular_component	nucleus	GO:0005634
1988230	3722	molecular_function	copper ion binding	GO:0005507
1988230	2196	molecular_function	transcription factor activity	GO:0003700
1988230	2176	molecular_function	DNA binding	GO:0003677
1988233	4642	biological_process	ubiquitin-dependent protein catabolic process	GO:0006511
1988233	2657	molecular_function	ubiquitin thiolesterase activity	GO:0004221
1988235	5939	molecular_function	zinc ion binding	GO:0008270
1988235	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
1988235	3838	cellular_component	nucleus	GO:0005634
1988235	2196	molecular_function	transcription factor activity	GO:0003700
1988235	4499	biological_process	transcription	GO:0006350
1988235	2176	molecular_function	DNA binding	GO:0003677
1988256	2373	molecular_function	FMN adenylyltransferase activity	GO:0003919
1988256	9940	molecular_function	transferase activity	GO:0016740
1988256	5830	biological_process	metabolic process	GO:0008152
1988313	2465	molecular_function	alanine transaminase activity	GO:0004021
1988313	13063	molecular_function	pyridoxal phosphate binding	GO:0030170
1988313	9967	molecular_function	transferase activity, transferring nitrogenous groups	GO:0016769
1988313	6667	biological_process	biosynthetic process	GO:0009058
1988344	9320	cellular_component	membrane	GO:0016020
1988344	8647	molecular_function	antiporter activity	GO:0015297
1988344	8595	molecular_function	drug transporter activity	GO:0015238
1988344	4968	biological_process	multidrug transport	GO:0006855
1988358	6068	molecular_function	"3'-5' exonuclease activity"	GO:0008408
1988358	4301	biological_process	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	GO:0006139
1988358	3827	cellular_component	intracellular	GO:0005622
1988358	2175	molecular_function	nucleic acid binding	GO:0003676
1988372	2817	molecular_function	hydroxymethylglutaryl-CoA lyase activity	GO:0004419
1988372	2290	molecular_function	catalytic activity	GO:0003824
1988437	24783	molecular_function	iron-sulfur cluster binding	GO:0051536
1988437	6664	molecular_function	electron carrier activity	GO:0009055
1988437	4283	biological_process	electron transport	GO:0006118
1988489	21709	molecular_function	4-hydroxybenzoate nonaprenyltransferase activity	GO:0047293
1988489	9321	cellular_component	integral to membrane	GO:0016021
1988489	3032	molecular_function	prenyltransferase activity	GO:0004659
1988489	6667	biological_process	biosynthetic process	GO:0009058
1988508	21296	molecular_function	metal ion transmembrane transporter activity	GO:0046873
1988508	12906	biological_process	metal ion transport	GO:0030001
1988508	9320	cellular_component	membrane	GO:0016020
1988555	10082	molecular_function	ATPase activity	GO:0016887
1988555	3736	molecular_function	ATP binding	GO:0005524
1988555	10269	molecular_function	nucleoside-triphosphatase activity	GO:0017111
1988555	162	molecular_function	nucleotide binding	GO:0000166
1988555	18135	molecular_function	ATPase activity, coupled to transmembrane movement of substances	GO:0042626
1988555	9321	cellular_component	integral to membrane	GO:0016021
1988555	4927	biological_process	transport	GO:0006810
1988593	22636	biological_process	vesicle docking	GO:0048278
1988593	4995	biological_process	exocytosis	GO:0006887
1988593	3930	cellular_component	cytoplasm	GO:0005737
1988603	4556	biological_process	translation	GO:0006412
1988603	4025	cellular_component	ribosome	GO:0005840
1988603	3827	cellular_component	intracellular	GO:0005622
1988603	2227	molecular_function	structural constituent of ribosome	GO:0003735
1988610	4556	biological_process	translation	GO:0006412
1988610	4025	cellular_component	ribosome	GO:0005840
1988610	3827	cellular_component	intracellular	GO:0005622
1988610	2227	molecular_function	structural constituent of ribosome	GO:0003735
1988646	2612	molecular_function	electron-transferring-flavoprotein dehydrogenase activity	GO:0004174
1988646	4283	biological_process	electron transport	GO:0006118
1988664	2801	molecular_function	histidinol-phosphatase activity	GO:0004401
1988664	2290	molecular_function	catalytic activity	GO:0003824
1988664	110	biological_process	histidine biosynthetic process	GO:0000105
1988729	19940	molecular_function	trichodiene synthase activity	GO:0045482
1988835	9962	molecular_function	transferase activity, transferring pentosyl groups	GO:0016763
1989732	4994	biological_process	intracellular protein transport	GO:0006886
1989732	5939	molecular_function	zinc ion binding	GO:0008270
1989739	16888	molecular_function	RNA polymerase activity	GO:0034062
1989739	2359	molecular_function	DNA-directed RNA polymerase III activity	GO:0003902
1989739	2358	molecular_function	DNA-directed RNA polymerase II activity	GO:0003901
1989739	2357	molecular_function	DNA-directed RNA polymerase I activity	GO:0003900
1989739	2356	molecular_function	DNA-directed RNA polymerase activity	GO:0003899
1989739	4514	biological_process	transcription from RNA polymerase II promoter	GO:0006366
