"ProteinID"	"GOTerm"
2032103	"GO:0016021,GO:0006865,GO:0016020,GO:0006810"
2032109	"GO:0016021"
2032246	"GO:0047639,GO:0016614"
2032700	"GO:0004622,GO:0004067,GO:0003847,GO:0006520"
2032916	"GO:0004439,GO:0007165,GO:0005622,GO:0004437,GO:0005198"
2032936	"GO:0004040,GO:0016884"
2032947	"GO:0004040,GO:0016884"
2032959	"GO:0046936,GO:0004000,GO:0019239,GO:0009168"
2032993	"GO:0042027,GO:0030051,GO:0004600,GO:0003755,GO:0006457"
2033034	"GO:0016020,GO:0015171,GO:0006865"
2033047	"GO:0004727,GO:0004725,GO:0003993"
2033064	"GO:0003824"
2033082	"GO:0004788,GO:0016787"
2033168	"GO:0008026,GO:0005524,GO:0003676,GO:0004386"
2033222	"GO:0016020"
2033232	"GO:0008270,GO:0006355,GO:0005634,GO:0003700,GO:0006350,GO:0003677"
2033266	"GO:0004450,GO:0004448"
2033347	"GO:0005975,GO:0004553"
2033394	"GO:0016021,GO:0007186,GO:0004932"
2033405	"GO:0016021,GO:0007186,GO:0004932"
2033474	"GO:0016021,GO:0007186,GO:0004932"
2033503	"GO:0016021,GO:0007186,GO:0004932"
2033512	"GO:0016021,GO:0007186,GO:0004932"
2033537	"GO:0003677"
2033685	"GO:0006303,GO:0005634,GO:0004003,GO:0003677,GO:0005488"
2033694	"GO:0042961,GO:0015446"
2033699	"GO:0051246,GO:0043687,GO:0019787"
2033717	"GO:0008559,GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0042626,GO:0016021,GO:0006810"
2033758	"GO:0016491,GO:0005507"
2033949	"GO:0006355,GO:0005634,GO:0005507,GO:0003700,GO:0003677"
2033957	"GO:0004727,GO:0004725,GO:0006470,GO:0016791,GO:0016311"
2034170	"GO:0034062,GO:0003902,GO:0003901,GO:0003900,GO:0003899"
2034186	"GO:0005525"
2034189	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2034205	"GO:0016829,GO:0005576,GO:0030246,GO:0005975,GO:0003824"
2034210	"GO:0031625,GO:0031461,GO:0006511"
2034258	"GO:0004299,GO:0004298,GO:0006511,GO:0005839,GO:0004175"
2034259	"GO:0008934,GO:0004437"
2034327	"GO:0008236,GO:0006508"
2034450	"GO:0016020,GO:0008519,GO:0006810"
2034457	"GO:0004571,GO:0016020,GO:0005509"
2034466	"GO:0016491,GO:0006118"
2034468	"GO:0008270,GO:0005622,GO:0003676"
2034483	"GO:0005509"
2034517	"GO:0005488"
2034541	"GO:0016020,GO:0008643,GO:0005351,GO:0016021,GO:0006810,GO:0005215"
2034563	"GO:0016887,GO:0005524,GO:0017111,GO:0000166"
2034584	"GO:0004733,GO:0010181"
2034646	"GO:0016021,GO:0006481,GO:0004671"
2036021	"GO:0051258,GO:0043234,GO:0005525,GO:0003924"
2036026	"GO:0043565,GO:0003677"
2036047	"GO:0045980,GO:0005739,GO:0004857"
2036057	"GO:0008451,GO:0008235,GO:0006508"
2036078	"GO:0008442,GO:0006573,GO:0006098,GO:0004616,GO:0016491"
2036080	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0005488"
2036088	"GO:0005524,GO:0004386,GO:0003676,GO:0008026"
2036133	"GO:0008270,GO:0005515,GO:0007049,GO:0005634"
2036142	"GO:0016491,GO:0006118"
2036147	"GO:0008446,GO:0050662,GO:0044237,GO:0003824,GO:0019673,GO:0005622"
2036172	"GO:0004663,GO:0018346,GO:0008318"
2036202	"GO:0016020,GO:0008643,GO:0005351,GO:0016021,GO:0006810,GO:0005215"
2036247	"GO:0008152,GO:0003824"
2036260	"GO:0003676"
2036267	"GO:0007264,GO:0005525,GO:0007165,GO:0006913,GO:0006886,GO:0005515,GO:0003924,GO:0005622,GO:0015031"
2036306	"GO:0033961,GO:0008967,GO:0008152"
2036320	"GO:0016787,GO:0008235,GO:0006508"
2036347	"GO:0031957,GO:0031956,GO:0031955,GO:0015645,GO:0004467,GO:0008152,GO:0003824"
2036363	"GO:0016512,GO:0008237,GO:0006508"
2036367	"GO:0006270"
2036901	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2036939	"GO:0004574,GO:0004558,GO:0043169,GO:0005975,GO:0003824"
2037156	"GO:0043754,GO:0008415,GO:0008152,GO:0005515"
2037175	"GO:0004109,GO:0006779"
2037198	"GO:0004574,GO:0004558,GO:0043169,GO:0005975,GO:0003824"
2037349	"GO:0008138,GO:0006470,GO:0016791,GO:0016311,GO:0004725"
2037491	"GO:0016804,GO:0005737"
2038415	"GO:0005634,GO:0003677"
2038952	"GO:0006914"
2038958	"GO:0006750,GO:0004357"
2039187	"GO:0006888,GO:0005622,GO:0006810"
2039193	"GO:0005488"
2039195	"GO:0005525,GO:0003924"
2039242	"GO:0050983,GO:0034038,GO:0004171,GO:0008612"
2039282	"GO:0008270,GO:0005515"
2039292	"GO:0004567,GO:0005975,GO:0004553"
2039319	"GO:0004813"
2039322	"GO:0008270,GO:0005515"
2039334	"GO:0017023,GO:0017020,GO:0017018,GO:0008597,GO:0008420,GO:0005963,GO:0004724,GO:0004723,GO:0004721"
2039360	"GO:0005515"
2039378	"GO:0003676"
2039414	"GO:0004174,GO:0006118"
2039472	"GO:0006333,GO:0005634,GO:0003682,GO:0000785"
2039537	"GO:0006396,GO:0004525,GO:0003723"
2039543	"GO:0006118,GO:0004129"
2039587	"GO:0051920,GO:0016491,GO:0016209"
2039594	"GO:0017023,GO:0017020,GO:0017018,GO:0008597,GO:0008420,GO:0005963,GO:0004724,GO:0004723,GO:0004721"
2039611	"GO:0008270,GO:0006355,GO:0005634,GO:0003700,GO:0006350,GO:0003677"
2039623	"GO:0042576,GO:0008270,GO:0006508,GO:0005773,GO:0004177"
2039683	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2039699	"GO:0017176,GO:0016021,GO:0006506"
2039702	"GO:0007264,GO:0005525,GO:0005622,GO:0015031"
2039711	"GO:0004331,GO:0003873,GO:0008152,GO:0003824"
2039740	"GO:0051737,GO:0051736,GO:0051735,GO:0051734,GO:0051733,GO:0051732,GO:0051731,GO:0051730,GO:0046404,GO:0046403"
2039776	"GO:0047631,GO:0016787"
2039781	"GO:0005524,GO:0004386,GO:0003676,GO:0008026,GO:0006310"
2039787	"GO:0007067,GO:0000775"
2039826	"GO:0006468,GO:0005524,GO:0004672,GO:0004674"
2039863	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2039953	"GO:0046961,GO:0005524,GO:0000300,GO:0000221,GO:0001671,GO:0005488"
2040194	"GO:0016020,GO:0008312,GO:0006614,GO:0005525,GO:0017111,GO:0000166,GO:0006886,GO:0005785,GO:0005047,GO:0003924,GO:0006810,GO:0048500"
2040582	"GO:0016020"
2040626	"GO:0003824"
2040724	"GO:0008152,GO:0003824"
2040733	"GO:0004029,GO:0016491,GO:0008152"
2040773	"GO:0019870,GO:0009405,GO:0005576"
2040824	"GO:0046873,GO:0030001,GO:0016020"
2040912	"GO:0004040,GO:0016884"
2040964	"GO:0016787"
2040969	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2040985	"GO:0004463,GO:0008270,GO:0008237,GO:0019370,GO:0005488"
2041062	"GO:0005509"
2041067	"GO:0006400,GO:0005622,GO:0005525,GO:0003924"
2041090	"GO:0005681,GO:0000398"
2041092	"GO:0019870,GO:0009405,GO:0005576"
2041104	"GO:0005975"
2041112	"GO:0042027,GO:0030051,GO:0004600,GO:0003755,GO:0006457"
2041124	"GO:0005515"
2041133	"GO:0046914,GO:0020037,GO:0006118,GO:0003995,GO:0016627,GO:0008152,GO:0050660"
2041153	"GO:0016829,GO:0000287"
2041184	"GO:0016070,GO:0005515,GO:0005488"
2041205	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2042716	"GO:0008270,GO:0003676"
2042750	"GO:0004239,GO:0008235,GO:0006508"
2042779	"GO:0006355,GO:0005634,GO:0003700"
2042867	"GO:0005488"
2042915	"GO:0004165,GO:0008152,GO:0003824"
2042983	"GO:0006397,GO:0005634"
2043021	"GO:0019870,GO:0009405,GO:0005576"
2043086	"GO:0003676,GO:0003723,GO:0005488"
2043091	"GO:0003993"
2043573	"GO:0042027,GO:0030051,GO:0004600,GO:0003755,GO:0006457"
2043768	"GO:0016787"
2043786	"GO:0008270"
2043789	"GO:0006511,GO:0004221"
2043797	"GO:0008270,GO:0005515,GO:0005622,GO:0003676"
2043859	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2043863	"GO:0005524,GO:0004386,GO:0003676,GO:0008026"
2043870	"GO:0007264,GO:0005525,GO:0007165,GO:0006913,GO:0006886,GO:0005515,GO:0003924,GO:0005622,GO:0015031"
2043872	"GO:0046961,GO:0046933,GO:0016469,GO:0015986,GO:0005739"
2044983	"GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0042626,GO:0016021,GO:0006810"
2045069	"GO:0016020,GO:0008508,GO:0006814,GO:0016021"
2045111	"GO:0034061,GO:0003887,GO:0006260,GO:0003677,GO:0003676"
2045200	"GO:0016020,GO:0015931,GO:0015205"
2045203	"GO:0003676"
2045277	"GO:0006468,GO:0005524,GO:0004672,GO:0005515,GO:0004674"
2045278	"GO:0006725,GO:0006118,GO:0004497"
2045360	"GO:0004805,GO:0003825,GO:0005992,GO:0003824,GO:0008152"
2045907	"GO:0003723,GO:0042255,GO:0005634,GO:0005515"
2045959	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2045970	"GO:0051082,GO:0016272,GO:0006457"
2045977	"GO:0003840"
2046030	"GO:0042027,GO:0030051,GO:0004600,GO:0003755,GO:0006457,GO:0016567,GO:0004842,GO:0000151"
2046037	"GO:0016020,GO:0008643,GO:0005351,GO:0016021,GO:0006810,GO:0005215"
2046111	"GO:0016888"
2046133	"GO:0051539,GO:0046872,GO:0003824,GO:0006777,GO:0051536,GO:0019008"
2046146	"GO:0032259,GO:0008168,GO:0003676"
2046163	"GO:0030529,GO:0016071"
2046165	"GO:0004582"
2046174	"GO:0006468,GO:0005524,GO:0004672,GO:0004674"
2046204	"GO:0017111,GO:0000166,GO:0005524"
2046217	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2046220	"GO:0004402,GO:0005634"
2046247	"GO:0030983,GO:0006298,GO:0005524,GO:0032302,GO:0032301"
2047173	"GO:0016491,GO:0008152"
2047175	"GO:0031625,GO:0031461,GO:0006511"
2047178	"GO:0016829,GO:0005576,GO:0030246,GO:0005975,GO:0003824"
2047196	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2047199	"GO:0005525"
2048289	"GO:0003871,GO:0009086"
2048299	"GO:0003676"
2048351	"GO:0019909,GO:0004741"
2048431	"GO:0017176,GO:0004686,GO:0004135,GO:0004134"
2048434	"GO:0008270,GO:0005515"
2048464	"GO:0030117,GO:0016192,GO:0006886,GO:0006461,GO:0005515,GO:0005488"
2048510	"GO:0051246,GO:0043687,GO:0019787"
2048547	"GO:0008195,GO:0016020,GO:0003824"
2048556	"GO:0005515"
2048572	"GO:0005634,GO:0008270,GO:0005515"
2048585	"GO:0008113,GO:0019538,GO:0016671"
2048624	"GO:0030117,GO:0016192,GO:0006886,GO:0006461,GO:0005515,GO:0005488"
2048770	"GO:0016422,GO:0032259,GO:0008168,GO:0003676,GO:0006139,GO:0005634"
2048809	"GO:0051246,GO:0043687,GO:0019787"
2048870	"GO:0008649,GO:0000179,GO:0000154,GO:0016433,GO:0006364"
2048877	"GO:0006413,GO:0003743,GO:0005634"
2048942	"GO:0015031,GO:0008565,GO:0005743"
2048954	"GO:0008152,GO:0008080"
2049003	"GO:0031105,GO:0005515"
2049008	"GO:0051087,GO:0030189,GO:0005737,GO:0001671"
2049119	"GO:0006508,GO:0004289"
2049397	"GO:0008236,GO:0006508"
2050048	"GO:0016564,GO:0006808"
2050080	"GO:0035023,GO:0005622,GO:0005089"
2050169	"GO:0004337,GO:0004311,GO:0004161,GO:0008299"
2050292	"GO:0008233,GO:0006508"
2050694	"GO:0006418,GO:0006412,GO:0005737,GO:0005524,GO:0004812,GO:0000166,GO:0006436,GO:0004830"
2050760	"GO:0016491,GO:0008152"
2050764	"GO:0016021"
2050771	"GO:0004402"
2050772	"GO:0004362,GO:0050660,GO:0016491,GO:0045454,GO:0005737,GO:0050661,GO:0006749"
2050789	"GO:0008260,GO:0008410,GO:0008152"
2050796	"GO:0005622,GO:0003779"
2050819	"GO:0005515"
2050860	"GO:0005622,GO:0004527,GO:0003676"
2050869	"GO:0008026,GO:0005524,GO:0003676,GO:0004386"
2050922	"GO:0006810,GO:0005622"
2050935	"GO:0008270,GO:0005622,GO:0003676"
2051004	"GO:0007067,GO:0007049,GO:0005634,GO:0000775"
2051012	"GO:0004526,GO:0003676"
2051013	"GO:0016149,GO:0006415,GO:0005737"
2051026	"GO:0005777"
2051047	"GO:0016787,GO:0005524,GO:0003677"
2051060	"GO:0008270,GO:0005622,GO:0003676"
2051335	"GO:0016491,GO:0008152"
2051429	"GO:0003884,GO:0016491"
2051486	"GO:0004341"
2051984	"GO:0030173,GO:0006891"
2051989	"GO:0008236,GO:0006508"
2052089	"GO:0016491"
2052093	"GO:0003824"
2052101	"GO:0018024,GO:0005634"
2052108	"GO:0032313,GO:0005622,GO:0005097"
2052111	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2052146	"GO:0008168,GO:0008152"
2052149	"GO:0004577,GO:0030259,GO:0030246,GO:0016758,GO:0005975"
2052156	"GO:0003676"
2052179	"GO:0004123,GO:0030170,GO:0006520"
2052233	"GO:0004502,GO:0006725,GO:0006118,GO:0004497"
2052242	"GO:0016787,GO:0008152"
2052246	"GO:0016021"
2053066	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2053555	"GO:0016020,GO:0008643,GO:0005351,GO:0016021,GO:0006810,GO:0005215"
2053864	"GO:0008171"
2053938	"GO:0016788,GO:0006629"
2054017	"GO:0046961,GO:0046933,GO:0016469,GO:0015986"
2054018	"GO:0030117,GO:0016192,GO:0006886,GO:0006461,GO:0005515,GO:0030126,GO:0008565,GO:0005198,GO:0005488"
2054074	"GO:0050113"
2054079	"GO:0047953"
2054157	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2054188	"GO:0008270"
2054363	"GO:0005509"
2054369	"GO:0016020,GO:0006886,GO:0016192,GO:0005515"
2054798	"GO:0003676"
2054865	"GO:0008270,GO:0005515"
2054946	"GO:0035023,GO:0005622,GO:0005089,GO:0007242,GO:0005083"
2054950	"GO:0004099,GO:0016810,GO:0005975,GO:0003824"
2054952	"GO:0016192,GO:0006904"
2055008	"GO:0004055,GO:0006526,GO:0005524"
2055045	"GO:0004226,GO:0008237,GO:0006508,GO:0046983,GO:0016787"
2055059	"GO:0006334,GO:0005634,GO:0003677,GO:0000786"
2055074	"GO:0003676,GO:0006397,GO:0005634,GO:0003723"
2055092	"GO:0006412,GO:0005524,GO:0004812"
2055105	"GO:0017111,GO:0000166,GO:0005524"
2055180	"GO:0008270,GO:0006355,GO:0005634,GO:0003700,GO:0006350,GO:0003677"
2055213	"GO:0016020,GO:0015931,GO:0015205"
2055473	"GO:0016020,GO:0006486,GO:0004576"
2055491	"GO:0016020,GO:0015297,GO:0015238,GO:0006855"
2055501	"GO:0016020,GO:0015171,GO:0006865"
2055543	"GO:0005952,GO:0004691,GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004674"
2055658	"GO:0005622"
2055741	"GO:0008478,GO:0008615"
2055838	"GO:0008270,GO:0005622,GO:0003676"
2055932	"GO:0006468,GO:0005524,GO:0004713,GO:0004672"
2056540	"GO:0006777"
2056582	"GO:0050034"
2056600	"GO:0016787,GO:0008152"
2056641	"GO:0004146,GO:0009165,GO:0006545"
2056642	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2056647	"GO:0017023,GO:0017020,GO:0017018,GO:0008597,GO:0008420,GO:0005963,GO:0004724,GO:0004723,GO:0004721,GO:0016787,GO:0048037,GO:0008361"
2056659	"GO:0003910,GO:0006310,GO:0006281,GO:0006260,GO:0005524,GO:0003677"
2056719	"GO:0030117,GO:0016192,GO:0006886,GO:0006461,GO:0005515,GO:0030131,GO:0008565,GO:0005488"
2056721	"GO:0005524,GO:0004386,GO:0003676,GO:0008026,GO:0005622,GO:0003723"
2056740	"GO:0031072,GO:0051087,GO:0006457,GO:0005515"
2056768	"GO:0004749,GO:0009165,GO:0000287"
2056772	"GO:0008270"
2056780	"GO:0034061,GO:0003887,GO:0006260,GO:0003677,GO:0000166,GO:0006139,GO:0003676"
2056794	"GO:0047938,GO:0016853,GO:0005975,GO:0030246,GO:0003824"
2056801	"GO:0005488"
2056809	"GO:0048040,GO:0050662,GO:0044237,GO:0003824"
2056839	"GO:0046914,GO:0020037"
2056897	"GO:0006508,GO:0004185"
2057005	"GO:0008450,GO:0006508"
2057031	"GO:0016758,GO:0016051"
2057135	"GO:0006355,GO:0000160,GO:0000156"
2057599	"GO:0009098,GO:0005737,GO:0003862"
2057605	"GO:0030833,GO:0005856"
2057616	"GO:0016413,GO:0005737"
2057650	"GO:0043275,GO:0008233,GO:0006508"
2057655	"GO:0003844,GO:0005975,GO:0004553,GO:0043169,GO:0003824,GO:0005978"
2057658	"GO:0004682"
2057664	"GO:0006260,GO:0005634"
2057669	"GO:0015031"
2057672	"GO:0004439,GO:0004437"
2057710	"GO:0005488"
2057714	"GO:0048278,GO:0006887,GO:0005737"
2057737	"GO:0004514,GO:0009435,GO:0019363"
2057766	"GO:0015031,GO:0007264,GO:0005525,GO:0006886,GO:0005622"
2057780	"GO:0051258,GO:0043234,GO:0005525,GO:0003924"
2057792	"GO:0016787"
2057810	"GO:0008270,GO:0005634,GO:0003676"
2057814	"GO:0030529,GO:0016071"
2057839	"GO:0003677"
2057847	"GO:0005515"
2057858	"GO:0035023,GO:0005622,GO:0005089"
2057898	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2058286	"GO:0006468,GO:0005524,GO:0004672,GO:0004674"
2058300	"GO:0004299,GO:0004298,GO:0006511,GO:0005839"
2058360	"GO:0004109,GO:0006779"
2058506	"GO:0051539,GO:0051287,GO:0016651,GO:0010181,GO:0006118,GO:0008137,GO:0006120"
2058786	"GO:0008270"
2059265	"GO:0008184,GO:0004645,GO:0005975,GO:0030170"
2059383	"GO:0005515"
2059394	"GO:0016021,GO:0006810,GO:0005215"
2059480	"GO:0008270,GO:0005622,GO:0003676"
2059509	"GO:0006334,GO:0005634,GO:0003677,GO:0000786"
2059711	"GO:0008202"
2060670	"GO:0006350,GO:0003899,GO:0003677"
2060685	"GO:0004825,GO:0006418,GO:0005524,GO:0004812,GO:0006412,GO:0005737,GO:0000166,GO:0006431"
2060772	"GO:0048040,GO:0050662,GO:0044237,GO:0003824"
2061143	"GO:0004581"
2061164	"GO:0043565,GO:0008270,GO:0006355,GO:0005634,GO:0003700,GO:0003677,GO:0005515"
2061173	"GO:0006511,GO:0004221"
2061202	"GO:0006260,GO:0005634"
2061234	"GO:0016020,GO:0015450,GO:0009306"
2061244	"GO:0005952,GO:0004691,GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004674"
2061311	"GO:0006464"
2061385	"GO:0003676"
2061396	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2061440	"GO:0006511,GO:0004221"
2061448	"GO:0043565,GO:0008270,GO:0006355,GO:0005634,GO:0003700,GO:0003677,GO:0005515"
2061470	"GO:0004581"
2061488	"GO:0005952,GO:0004691,GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004674"
2061529	"GO:0005515"
2061540	"GO:0005515"
2061559	"GO:0005515"
2061567	"GO:0005515"
2061589	"GO:0017023,GO:0017020,GO:0017018,GO:0008597,GO:0008420,GO:0005963,GO:0004724,GO:0004723,GO:0004721"
2061637	"GO:0005515"
2061684	"GO:0047453"
2061750	"GO:0051287,GO:0017136,GO:0008270,GO:0006476,GO:0006355,GO:0006342,GO:0005677,GO:0003677"
2061789	"GO:0050660,GO:0016491,GO:0016021,GO:0006118,GO:0005506"
2061803	"GO:0008270,GO:0003676"
2061808	"GO:0000246,GO:0016020"
2061816	"GO:0031072"
2061821	"GO:0007050"
2061853	"GO:0009055,GO:0006118,GO:0005746,GO:0004129"
2061922	"GO:0050252,GO:0047196,GO:0004772,GO:0004144"
2061958	"GO:0006464,GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2061961	"GO:0017111,GO:0000166,GO:0005524,GO:0006260,GO:0005634,GO:0003677,GO:0005663,GO:0003689"
2061963	"GO:0007067,GO:0005634,GO:0000775"
2061965	"GO:0008270,GO:0005515,GO:0006350"
2061995	"GO:0008689,GO:0004395,GO:0008425,GO:0006744"
2062006	"GO:0003939,GO:0016491,GO:0008270"
2062013	"GO:0006468,GO:0005524,GO:0004672,GO:0004674"
2062016	"GO:0008380"
2062020	"GO:0006355,GO:0003700,GO:0003677"
2062074	"GO:0007155"
2062082	"GO:0003960"
2062099	"GO:0003993"
2062185	"GO:0006511,GO:0004221"
2062190	"GO:0030170,GO:0030151,GO:0003824"
2062196	"GO:0042027,GO:0030051,GO:0004600,GO:0003755,GO:0016853,GO:0005515"
2062232	"GO:0051720,GO:0051719,GO:0051718,GO:0003886,GO:0003677,GO:0006306"
2062317	"GO:0004485,GO:0008152,GO:0005524,GO:0003824,GO:0016874,GO:0009374"
2062915	"GO:0005488"
2063072	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2063075	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2063078	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2063083	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2063353	"GO:0005515"
2063365	"GO:0016021,GO:0006810,GO:0005215"
2063427	"GO:0008270,GO:0005622,GO:0003676"
2063479	"GO:0006334,GO:0005634,GO:0003677,GO:0000786"
2063620	"GO:0008900,GO:0005391,GO:0016020,GO:0015662,GO:0006810,GO:0005524,GO:0006812,GO:0016820"
2063672	"GO:0004682,GO:0005634"
2063677	"GO:0005737,GO:0005515"
2063681	"GO:0030833,GO:0005856"
2063861	"GO:0006464"
2063864	"GO:0006281,GO:0005622"
2063977	"GO:0004643,GO:0003937,GO:0006164,GO:0003824"
2063988	"GO:0016787"
2063995	"GO:0016787"
2064127	"GO:0051287,GO:0017136,GO:0008270,GO:0006476,GO:0006355,GO:0006342,GO:0005677,GO:0003677"
2064137	"GO:0006334,GO:0005634,GO:0003677,GO:0000786"
2064143	"GO:0006334,GO:0005634,GO:0003677,GO:0000786"
2064188	"GO:0007165,GO:0005622"
2064418	"GO:0016884,GO:0006412"
2064420	"GO:0008270,GO:0005515"
2064428	"GO:0008270,GO:0005622,GO:0003676"
2064442	"GO:0016787,GO:0005524,GO:0003677"
2064449	"GO:0016020,GO:0015992"
2064607	"GO:0004663,GO:0003824"
2065478	"GO:0006355,GO:0003700,GO:0003677"
2065495	"GO:0016021,GO:0004659"
2065656	"GO:0004420,GO:0016021,GO:0050662,GO:0015936,GO:0050661,GO:0008299,GO:0016616"
2065771	"GO:0008152,GO:0008080"
2066441	"GO:0051056,GO:0005622,GO:0005096,GO:0007165,GO:0005488"
2066475	"GO:0003841,GO:0008415,GO:0008152,GO:0016020,GO:0008654"
2066479	"GO:0008889"
2066528	"GO:0008270,GO:0005515"
2066590	"GO:0008152,GO:0008080"
2066640	"GO:0016491,GO:0008152"
2066651	"GO:0016020,GO:0005777"
2066662	"GO:0019870,GO:0009405,GO:0005576"
2066714	"GO:0009098,GO:0005737,GO:0003862"
2066720	"GO:0030833,GO:0005856"
2066731	"GO:0016413,GO:0005737"
2066866	"GO:0016020,GO:0008519,GO:0006810"
2066885	"GO:0046914,GO:0016491"
2066890	"GO:0046914,GO:0016491"
2067019	"GO:0005737,GO:0000045"
2067029	"GO:0004347,GO:0006096,GO:0006094"
2067066	"GO:0016481,GO:0010181,GO:0016491"
2067098	"GO:0006412,GO:0005840,GO:0005622,GO:0003735,GO:0015934"
2067182	"GO:0046961,GO:0046933,GO:0016469,GO:0016020,GO:0015986"
2067220	"GO:0005618,GO:0005199"
2067341	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2067352	"GO:0006810,GO:0005643"
2067425	"GO:0008462"
2067439	"GO:0004107,GO:0009073"
2067523	"GO:0008270,GO:0005515"
2067556	"GO:0030529,GO:0016071"
2068041	"GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0006446,GO:0005515,GO:0004674"
2068665	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2068968	"GO:0003993"
2068991	"GO:0004341"
2068994	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2069001	"GO:0004341"
2069053	"GO:0003884,GO:0016491"
2069080	"GO:0008270,GO:0005634,GO:0003676"
2069355	"GO:0003677"
2069432	"GO:0050031,GO:0008115,GO:0016491"
2069498	"GO:0008152,GO:0008080"
2069529	"GO:0016020"
2069575	"GO:0008448,GO:0016810,GO:0016787"
2070694	"GO:0030036,GO:0008290,GO:0003779"
2070740	"GO:0046873,GO:0030001,GO:0016020"
2071503	"GO:0003838"
2071574	"GO:0005515"
2071655	"GO:0008270"
2071942	"GO:0008270,GO:0005622,GO:0003676"
2071975	"GO:0003677"
2072052	"GO:0016884,GO:0006412"
2072053	"GO:0008270,GO:0005515"
2072060	"GO:0016810"
2072078	"GO:0016810"
2072084	"GO:0005524,GO:0004386,GO:0003676,GO:0003677"
2072257	"GO:0006468,GO:0005524,GO:0004713,GO:0005525,GO:0004672"
2072273	"GO:0005525"
2072283	"GO:0005525"
2072334	"GO:0005488"
2072378	"GO:0032313,GO:0005622,GO:0005097"
2072383	"GO:0019538,GO:0016706"
2072395	"GO:0016021,GO:0005783,GO:0000030"
2072401	"GO:0004066,GO:0006529,GO:0008152"
2072424	"GO:0005524,GO:0017111,GO:0000166"
2072439	"GO:0006511,GO:0004221"
2072447	"GO:0004108,GO:0046912,GO:0044262"
2072473	"GO:0003676,GO:0005622"
2072478	"GO:0005509"
2072495	"GO:0004040,GO:0003906"
2072548	"GO:0051246,GO:0043687,GO:0019787"
2072565	"GO:0004338,GO:0005975,GO:0004553"
2072568	"GO:0045980,GO:0005739,GO:0004857"
2072588	"GO:0016020,GO:0006810,GO:0005215,GO:0016021"
2072598	"GO:0016020,GO:0006810,GO:0005215,GO:0016021"
2072602	"GO:0008017,GO:0005737,GO:0000226"
2072603	"GO:0003963,GO:0003824,GO:0016886,GO:0006396"
2072616	"GO:0008973,GO:0004614,GO:0016868,GO:0005975"
2072641	"GO:0008270,GO:0005515"
2072657	"GO:0015934,GO:0006412,GO:0003735"
2072698	"GO:0006436,GO:0006412,GO:0005737,GO:0005524,GO:0004830,GO:0000166,GO:0006418,GO:0004812"
2073066	"GO:0051536,GO:0016226,GO:0005198"
2073076	"GO:0005737,GO:0005515"
2073104	"GO:0033819,GO:0006464,GO:0003824,GO:0009107"
2073135	"GO:0001735"
2073183	"GO:0007165,GO:0005622"
2073195	"GO:0042626,GO:0016021,GO:0006810,GO:0005524,GO:0017111,GO:0000166,GO:0016887"
2073216	"GO:0008294,GO:0004016,GO:0016849,GO:0009190,GO:0007242"
2073221	"GO:0008967,GO:0008152"
2073230	"GO:0017111,GO:0000166,GO:0016887,GO:0005524,GO:0051536,GO:0009055,GO:0006118"
2073237	"GO:0004413,GO:0016310,GO:0016301,GO:0005524,GO:0006566"
2073239	"GO:0004193,GO:0006508,GO:0004190,GO:0004194"
2073354	"GO:0030529,GO:0016071"
2073609	"GO:0016231,GO:0004563"
2073843	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2073913	"GO:0019909,GO:0004741,GO:0003824"
2073961	"GO:0016491,GO:0008152"
2074002	"GO:0008236,GO:0006508"
2074813	"GO:0016787"
2074818	"GO:0005975,GO:0004553"
